Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,6,1,1,1,13,28,5,8,1,0,0,1,0,0,0.037735849056603765,0,0,6,15,6,0.7505518763796909,0,0,6,13,6,0.6569230769230768,0,0.9186046511627907,0.7999999999999999,0.0,2
1,8,6,13,1,1,1,1,1,5,6,1,0,0,1,0,0,0.037735849056603765,0,0,7,12,5,0.6410596026490066,0,0,7,0,0,0.0,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,15,1,6,1,14,1,22,27,10,10,1,0,0,1,0,0,0.05660377358490565,0,1,6,7,6,0.7505518763796909,0,1,6,17,5,0.7418803418803419,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,1,1,16,1,1,1,13,28,10,4,1,0,0,1,0,1,0.018867924528301883,0,0,6,8,5,0.6781456953642384,0,0,6,7,5,0.7215384615384615,0,0.2093023255813954,0.0,0.12417437252311753,1
1,8,3,10,1,1,1,1,29,6,4,1,0,0,1,0,0,0.018867924528301883,0,0,6,7,6,0.6887417218543046,0,0,6,6,6,0.7358974358974358,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,8,6,12,1,1,1,1,27,9,10,1,0,0,1,0,0,0.037735849056603765,0,0,7,7,7,0.7134910122989592,0,0,8,9,8,0.8082905982905983,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,1,3,12,1,1,1,13,14,6,9,1,0,0,1,0,1,0.018867924528301883,0,0,7,9,7,0.7013245033112583,0,0,8,9,7,0.74,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,8,2,5,1,1,1,22,27,10,10,1,0,0,1,0,0,0.018867924528301883,0,0,6,6,6,0.6534216335540839,0,0,6,6,6,0.7,0,0.0,0.7555555555555555,0.5785997357992074,2
1,1,4,9,1,1,1,1,14,5,9,1,0,0,1,0,0,0.037735849056603765,0,0,5,7,5,0.656953642384106,0,0,5,5,5,0.7861538461538461,0,0.15116279069767458,0.4888888888888888,1.0,2
1,8,6,12,1,1,1,1,14,4,4,1,0,0,1,0,0,0.037735849056603765,0,0,7,8,5,0.7417218543046358,0,0,7,7,0,0.0,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,14,1,10,1,1,1,23,27,10,8,0,0,0,1,0,0,0.05660377358490565,0,5,9,15,9,0.6181015452538631,0,2,7,8,7,0.6307692307692306,0,0.0,0.7555555555555555,0.5785997357992074,2
1,1,1,14,1,1,1,1,28,4,10,0,0,1,0,0,1,0.037735849056603765,0,0,6,7,5,0.6357615894039735,0,0,6,9,4,0.673076923076923,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
1,8,1,14,1,1,1,13,14,6,6,1,0,0,1,0,0,0.05660377358490565,0,0,5,7,4,0.6463576158940397,0,0,5,5,4,0.6192307692307691,0,0.0,0.7555555555555555,0.5785997357992074,2
1,1,1,15,1,1,1,1,1,20,39,0,0,1,1,0,1,0.018867924528301883,0,0,6,6,6,0.7858719646799117,0,0,6,6,6,0.7987179487179487,0,0.15116279069767458,0.4888888888888888,1.0,2
1,1,2,12,1,1,1,13,1,5,8,0,0,0,1,0,1,0.05660377358490565,0,0,7,9,5,0.6987019867549669,0,0,8,9,7,0.6942307692307692,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,1
1,9,1,12,1,1,1,13,1,5,9,0,0,0,1,0,0,0.018867924528301883,0,0,7,8,7,0.9072847682119205,0,0,8,8,8,0.9470192307692307,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
1,1,5,12,1,1,1,22,27,10,10,1,0,0,1,0,0,0.037735849056603765,0,0,7,7,6,0.6710816777041942,0,0,7,7,6,0.682051282051282,0,0.0,0.7555555555555555,0.5785997357992074,2
1,1,6,15,1,1,1,13,1,5,5,1,0,0,1,0,1,0.037735849056603765,0,0,6,8,6,0.6710816777041942,0,0,6,10,5,0.6461538461538461,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,16,1,9,1,1,1,3,1,4,4,1,0,1,0,0,0,0.09433962264150941,0,0,5,8,0,0.0,0,0,5,7,0,0.0,0,0.15116279069767458,0.4888888888888888,1.0,1
1,1,3,10,1,1,1,1,10,10,11,1,0,0,1,0,1,0.037735849056603765,0,0,6,7,6,0.6004415011037528,0,0,6,6,6,0.6192307692307691,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,1,3,12,1,1,1,13,14,10,8,1,0,0,1,0,1,0.037735849056603765,0,0,7,10,7,0.720794701986755,0,0,8,11,8,0.6639903846153846,0,0.9186046511627907,0.7999999999999999,0.0,2
1,8,5,16,1,1,1,22,28,6,7,1,0,0,1,0,1,0.037735849056603765,0,0,6,10,5,0.6357615894039735,0,0,6,9,5,0.5815384615384616,0,0.2093023255813954,0.0,0.12417437252311753,2
1,1,4,11,1,1,1,10,14,10,10,1,0,0,1,0,0,0.037735849056603765,0,0,5,10,0,0.0,0,0,5,10,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,0
1,8,1,11,1,1,1,1,27,10,11,1,0,0,1,0,0,0.05660377358490565,0,0,6,8,5,0.5933774834437086,0,0,6,12,3,0.6282051282051281,0,0.0,0.7555555555555555,0.5785997357992074,0
1,1,1,9,1,1,1,3,14,3,11,0,0,0,1,0,0,0.018867924528301883,0,0,5,10,5,0.7086092715231788,0,0,5,9,5,0.7628205128205128,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
1,1,1,12,1,1,1,1,14,10,10,0,0,0,1,0,1,0.05660377358490565,0,0,7,8,6,0.7344812362030907,0,0,8,9,7,0.7634615384615384,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,1,1,2,1,1,1,3,27,3,9,1,0,0,1,0,0,0.018867924528301883,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.2093023255813954,0.0,0.12417437252311753,1
1,1,1,6,1,1,1,1,28,5,8,0,0,0,1,0,0,0.037735849056603765,0,0,5,6,5,0.656953642384106,0,0,5,6,5,0.7215384615384615,0,0.0,0.7555555555555555,0.5785997357992074,2
1,8,1,16,1,1,1,23,28,8,7,1,0,0,1,0,0,0.018867924528301883,0,0,6,11,3,0.6534216335540839,0,0,6,10,5,0.5833333333333334,0,0.2093023255813954,0.0,0.12417437252311753,1
1,1,1,16,1,1,1,22,27,10,10,1,0,0,1,0,0,0.018867924528301883,0,0,6,7,6,0.7064017660044151,0,0,6,8,5,0.6353846153846153,0,0.0,0.7555555555555555,0.5785997357992074,2
1,14,1,16,1,1,1,3,27,3,6,1,0,0,1,0,0,0.07547169811320753,0,0,6,10,3,0.6710816777041942,0,0,6,12,3,0.5384615384615384,0,0.2093023255813954,0.0,0.12417437252311753,0
1,1,1,16,1,1,1,23,27,7,7,0,0,0,1,0,0,0.037735849056603765,0,0,6,8,6,0.6357615894039735,0,0,6,10,4,0.6192307692307691,0,0.0,0.7555555555555555,0.5785997357992074,0
1,1,1,9,1,1,1,23,28,10,10,0,0,0,1,0,1,0.018867924528301883,0,0,5,5,5,0.5615894039735099,0,0,5,5,5,0.6353846153846153,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,8,2,10,1,1,1,1,27,8,10,1,0,0,1,0,1,0.018867924528301883,0,0,6,8,6,0.6490066225165563,0,0,6,7,6,0.6384615384615384,0,0.5930232558139535,1.0,0.3117569352708058,2
1,1,3,10,1,1,1,13,1,10,11,1,0,0,1,0,0,0.05660377358490565,0,0,6,10,4,0.5827814569536424,0,0,6,9,6,0.6371794871794871,0,0.2093023255813954,0.0,0.12417437252311753,2
1,12,1,3,0,1,1,1,14,7,9,0,0,0,1,0,1,0.13207547169811323,0,0,6,11,5,0.5827814569536424,0,0,6,9,5,0.6784615384615383,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,1,1,14,1,1,1,13,1,5,2,0,0,0,1,0,0,0.037735849056603765,0,0,6,6,6,0.6975717439293598,0,0,6,9,6,0.7,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
1,1,1,12,1,1,1,13,27,10,8,1,0,0,1,0,1,0.018867924528301883,0,0,7,9,7,0.6810890360559234,0,0,8,12,7,0.6871367521367522,0,0.9186046511627907,0.7999999999999999,0.0,2
1,1,2,12,1,1,1,13,14,10,10,1,0,0,1,0,0,0.018867924528301883,0,0,7,8,7,0.7903973509933775,0,0,8,8,8,0.8268076923076922,0,0.9186046511627907,0.7999999999999999,0.0,2
1,8,5,16,1,1,1,10,10,5,5,1,0,0,1,0,0,0.07547169811320753,0,0,6,13,4,0.609271523178808,0,0,6,10,3,0.5923076923076923,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
1,8,2,14,1,1,1,1,14,6,5,0,0,0,1,0,0,0.037735849056603765,0,0,5,5,5,0.752317880794702,0,0,5,5,5,0.7646153846153845,0,0.0,0.7555555555555555,0.5785997357992074,2
1,8,1,15,1,1,1,13,27,8,8,0,0,0,1,0,1,0.037735849056603765,0,0,6,6,6,0.6622516556291391,0,0,6,7,6,0.7,0,0.9186046511627907,0.7999999999999999,0.0,2
3,12,1,4,1,1,1,1,27,7,7,0,0,1,1,0,0,0.5660377358490565,0,0,1,1,0,0.0,0,0,6,0,0,0.0,0,0.15116279069767458,0.4888888888888888,1.0,1
1,8,3,10,1,1,1,13,14,8,9,0,0,0,1,0,0,0.037735849056603765,0,0,6,10,5,0.6181015452538631,0,0,6,12,4,0.5923076923076923,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
1,12,1,12,1,3,1,2,2,2,2,0,0,0,1,0,0,0.22641509433962265,0,1,8,8,7,0.7553453169347208,0,1,8,8,7,0.7676923076923076,0,0.5930232558139535,1.0,0.3117569352708058,2
1,14,1,10,1,1,1,13,14,5,9,1,0,0,1,0,0,0.07547169811320753,0,0,6,13,3,0.6357615894039735,0,0,6,12,2,0.6102564102564102,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
1,12,1,6,1,1,1,22,14,10,8,1,0,0,1,0,0,0.20754716981132076,0,0,5,13,4,0.5960264900662252,1,0,5,11,4,0.5653846153846154,0,0.5930232558139535,1.0,0.3117569352708058,1
1,8,2,13,1,1,1,22,27,4,11,0,0,0,1,0,0,0.05660377358490565,0,0,7,8,7,0.6599810785241248,0,0,8,8,8,0.7302884615384615,0,0.9186046511627907,0.7999999999999999,0.0,2
1,8,1,12,1,1,1,2,28,5,6,1,0,0,1,0,0,0.037735849056603765,0,0,7,7,6,0.6189845474613686,0,0,7,7,6,0.6291025641025639,0,0.0,0.7555555555555555,0.5785997357992074,2
1,13,1,3,0,1,1,13,2,5,7,0,0,0,1,0,0,0.169811320754717,0,0,6,10,3,0.6181015452538631,0,0,6,8,5,0.6461538461538461,0,0.2093023255813954,0.0,0.12417437252311753,2
1,8,2,11,1,1,1,22,27,10,9,1,0,1,0,0,0,0.05660377358490565,0,0,6,8,4,0.6225165562913907,0,0,6,6,6,0.7089743589743589,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
1,1,1,14,1,1,1,22,27,10,10,1,0,0,1,0,1,0.018867924528301883,0,0,5,6,3,0.6181015452538631,0,0,5,6,4,0.7269230769230769,0,0.0,0.7555555555555555,0.5785997357992074,1
1,12,1,16,1,1,1,22,14,10,6,0,0,0,1,0,0,0.18867924528301888,0,0,6,9,5,0.6993377483443708,0,0,6,10,5,0.6461538461538461,0,0.0,0.7555555555555555,0.5785997357992074,2
1,1,2,12,1,1,1,19,24,12,12,1,0,0,1,0,0,0.05660377358490565,0,0,7,8,4,0.6331125827814569,0,0,7,8,4,0.6434615384615384,0,0.0,0.7555555555555555,0.5785997357992074,0
1,1,5,16,1,1,1,22,14,10,6,1,0,0,1,0,0,0.018867924528301883,0,0,6,8,5,0.656953642384106,0,0,6,12,5,0.5599999999999999,0,0.2093023255813954,0.0,0.12417437252311753,0
1,4,1,12,1,3,1,1,1,10,6,0,0,0,1,0,0,0.3018867924528302,0,2,7,8,6,0.7602649006622516,0,3,8,10,6,0.7852564102564102,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
1,14,1,16,1,1,1,3,1,4,4,1,0,0,1,0,0,0.33962264150943394,0,19,21,21,21,0.6685588142541785,0,13,19,19,19,0.688663967611336,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,15,1,17,0,14,1,22,14,10,9,0,0,0,1,0,1,0.169811320754717,0,2,6,7,6,0.6710816777041942,0,2,6,7,6,0.7089743589743589,1,0.2093023255813954,0.0,0.12417437252311753,1
1,12,1,15,1,12,1,13,14,4,5,0,0,1,0,0,0,0.18867924528301888,0,0,6,6,5,0.6357615894039735,0,0,6,6,0,0.0,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
1,9,3,5,1,1,1,1,27,6,6,1,0,0,0,0,0,0.037735849056603765,0,0,6,6,6,0.6445916114790287,0,0,6,6,0,0.0,0,0.9186046511627907,0.7999999999999999,0.0,0
1,8,2,11,1,1,1,1,14,5,7,0,0,0,1,0,0,0.05660377358490565,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
1,9,2,9,1,1,1,3,3,6,8,1,0,1,0,0,0,0.05660377358490565,0,0,5,9,3,0.5298013245033113,0,0,5,9,3,0.5692307692307692,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
1,14,1,10,1,1,1,1,27,6,10,0,0,1,0,0,0,0.07547169811320753,0,5,10,18,8,0.609271523178808,0,0,6,12,4,0.5384615384615384,0,0.2093023255813954,0.0,0.12417437252311753,1
1,8,3,12,1,1,1,23,1,10,5,1,0,0,1,0,1,0.018867924528301883,0,0,7,7,6,0.6913907284768213,0,0,7,7,6,0.7026923076923077,0,0.0,0.7555555555555555,0.5785997357992074,2
1,12,1,6,1,1,1,1,14,10,10,1,0,0,1,0,0,0.13207547169811323,0,0,6,10,2,0.5827814569536424,0,0,6,6,0,0.0,0,0.15116279069767458,0.4888888888888888,1.0,0
1,8,4,5,1,1,1,1,3,5,2,1,0,0,1,0,0,0.05660377358490565,0,0,6,7,6,0.609271523178808,0,0,6,6,6,0.6461538461538461,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
1,1,1,11,1,1,1,13,28,10,9,0,0,0,1,0,1,0.07547169811320753,0,0,6,7,6,0.6357615894039735,0,0,6,6,6,0.673076923076923,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
1,1,1,3,0,1,1,1,27,8,4,0,0,0,1,0,0,0.1132075471698113,0,0,6,13,2,0.5298013245033113,0,0,5,12,1,0.5384615384615384,0,0.2093023255813954,0.0,0.12417437252311753,1
1,12,1,9,1,1,1,10,3,5,4,1,0,0,1,0,0,0.13207547169811323,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,0
1,16,1,16,1,1,1,1,1,5,11,0,0,0,1,0,0,0.07547169811320753,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
1,1,4,12,1,1,1,23,28,10,9,1,0,0,1,0,0,0.018867924528301883,0,0,8,8,7,0.6486281929990539,0,0,8,8,7,0.6592307692307693,0,0.5930232558139535,1.0,0.3117569352708058,2
1,12,1,17,0,15,1,13,1,4,5,1,0,0,1,0,0,0.18867924528301888,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,0.15116279069767458,0.4888888888888888,1.0,0
1,9,6,12,1,1,1,22,27,6,6,1,0,0,1,0,0,0.018867924528301883,0,0,8,8,8,0.6852317880794702,0,0,8,8,8,0.6964326923076922,0,0.2093023255813954,0.0,0.12417437252311753,2
1,4,1,7,1,3,1,3,2,3,3,0,0,0,1,0,0,0.33962264150943394,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,1,1,16,1,1,1,13,14,4,9,0,0,0,1,0,0,0.018867924528301883,0,0,7,9,7,0.6660359508041627,0,0,7,8,7,0.7769230769230768,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,12,1,12,1,1,1,1,3,28,19,0,0,0,1,0,0,0.33962264150943394,0,0,3,4,3,0.6260485651214129,0,0,3,3,3,0.6102564102564102,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,1
1,1,1,6,1,1,1,1,1,5,8,1,0,0,1,0,0,0.037735849056603765,0,0,5,9,4,0.7284768211920529,0,0,5,13,4,0.7717948717948717,2,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
1,1,4,10,1,1,1,13,14,5,1,1,0,0,1,0,0,0.05660377358490565,0,0,6,8,6,0.5916114790286975,0,0,6,6,6,0.6102564102564102,0,0.0,0.7555555555555555,0.5785997357992074,2
1,1,4,12,1,1,1,13,14,8,8,1,0,0,1,0,0,0.018867924528301883,0,0,8,8,7,0.6529422894985807,0,0,8,8,7,0.6636153846153844,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
1,15,1,10,1,14,1,23,28,6,11,0,0,1,1,0,0,0.07547169811320753,0,3,6,6,6,0.6445916114790287,0,2,6,7,6,0.6307692307692306,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
1,8,2,10,1,1,1,13,27,10,9,0,0,0,1,0,1,0.018867924528301883,0,0,6,11,5,0.5903500473036897,0,0,6,11,4,0.6057692307692307,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
1,1,1,10,1,1,1,19,24,1,1,1,0,0,1,0,0,0.018867924528301883,0,0,6,9,4,0.5827814569536424,0,0,6,9,4,0.5788461538461538,0,0.0,0.7555555555555555,0.5785997357992074,2
1,1,2,12,1,1,1,13,28,10,10,1,0,0,1,0,0,0.018867924528301883,0,0,8,8,7,0.6842005676442762,0,0,8,8,7,0.6953846153846153,0,0.5930232558139535,1.0,0.3117569352708058,2
1,1,4,15,1,1,1,3,14,2,5,1,0,0,1,0,1,0.018867924528301883,0,0,6,6,6,0.7328918322295807,0,0,6,6,6,0.7628205128205128,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
1,1,1,6,1,1,1,13,1,9,8,1,0,0,1,0,0,0.037735849056603765,0,0,6,8,6,0.7341532639545885,0,0,6,9,5,0.7215384615384615,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
1,12,1,11,1,12,1,3,14,3,4,0,0,0,1,0,1,0.3584905660377358,0,0,6,7,6,0.7265846736045412,0,0,6,6,5,0.6892307692307692,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
1,1,2,12,1,1,1,23,1,8,5,1,0,0,1,0,1,0.018867924528301883,0,0,8,8,7,0.6698202459791863,0,0,8,8,7,0.6807692307692307,0,0.5930232558139535,1.0,0.3117569352708058,2
1,1,1,12,1,1,1,22,27,10,10,0,0,0,1,0,1,0.018867924528301883,0,0,7,7,6,0.684326710816777,0,0,7,7,6,0.6955128205128205,0,0.0,0.7555555555555555,0.5785997357992074,2
1,14,1,8,1,1,1,1,3,10,3,1,0,0,1,0,1,0.05660377358490565,0,0,6,8,6,0.8278145695364238,0,0,6,8,6,0.8538461538461538,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,1,0.169811320754717,0,0,5,7,0,0.0,0,0,5,8,0,0.0,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
1,14,1,15,1,1,1,1,1,5,6,0,0,0,1,0,0,0.07547169811320753,0,0,6,8,6,0.6206244087038789,0,0,6,7,6,0.6461538461538461,0,0.0,0.7555555555555555,0.5785997357992074,2
1,12,1,13,1,15,1,1,1,5,6,0,0,0,1,0,0,0.15094339622641512,0,0,7,10,6,0.6423841059602649,0,0,8,9,8,0.716826923076923,0,0.9186046511627907,0.7999999999999999,0.0,1
1,9,1,9,1,1,1,13,3,6,6,1,0,0,1,0,1,0.037735849056603765,0,0,5,7,5,0.614569536423841,0,0,5,5,5,0.6246153846153846,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,12,1,3,0,1,1,13,27,9,8,1,0,0,1,0,0,0.13207547169811323,0,0,6,11,1,0.5298013245033113,0,0,6,6,0,0.0,6,0.2093023255813954,0.0,0.12417437252311753,0
1,12,1,3,0,1,1,1,14,6,5,0,0,0,1,0,1,0.18867924528301888,0,0,6,16,1,0.5298013245033113,0,0,6,13,0,0.0,0,0.15116279069767458,0.4888888888888888,1.0,0
1,8,1,6,1,1,1,13,27,2,4,0,0,0,1,0,0,0.07547169811320753,0,0,5,10,0,0.0,1,0,5,9,2,0.7269230769230769,0,0.0,0.7555555555555555,0.5785997357992074,0
1,1,1,9,1,1,1,23,28,8,8,0,0,0,1,0,1,0.018867924528301883,0,0,5,7,4,0.6887417218543046,0,0,5,8,3,0.6641025641025641,0,0.2093023255813954,0.0,0.12417437252311753,2
2,1,4,16,1,1,1,22,27,6,8,0,1,0,1,0,1,0.037735849056603765,0,0,6,6,6,0.7064017660044151,0,0,6,6,6,0.7807692307692307,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
1,1,3,11,1,1,1,1,1,4,4,1,0,0,1,0,0,0.018867924528301883,0,0,6,9,4,0.5960264900662252,0,0,6,13,2,0.673076923076923,0,0.2093023255813954,0.0,0.12417437252311753,0
1,16,1,12,1,1,1,13,1,6,10,0,0,0,1,0,1,0.037735849056603765,0,0,7,9,5,0.733774834437086,0,0,8,9,7,0.6565384615384613,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,9,1,12,1,1,1,1,28,5,6,1,0,0,1,0,1,0.037735849056603765,0,0,7,8,6,0.7280353200883003,0,0,8,9,7,0.8029807692307691,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
2,4,1,17,0,17,1,25,5,4,4,0,0,0,1,0,0,0.3018867924528302,0,2,6,7,6,0.8123620309050773,0,0,5,5,5,0.8507692307692307,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
2,4,1,9,1,3,1,1,4,4,11,0,0,0,1,0,0,0.5283018867924527,0,0,5,6,5,0.5827814569536424,0,0,5,5,5,0.7430769230769231,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,1,1,10,1,1,1,1,1,10,10,0,0,0,1,0,1,0.05660377358490565,0,0,6,6,6,0.6357615894039735,0,0,6,7,6,0.6923076923076923,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,12,2,14,1,1,1,19,24,1,1,1,0,0,1,0,0,0.20754716981132076,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,0
1,14,1,12,1,1,1,1,1,6,9,1,0,0,1,0,1,0.037735849056603765,0,0,8,15,7,0.6130558183538316,0,0,8,15,7,0.623076923076923,0,0.5930232558139535,1.0,0.3117569352708058,2
1,1,2,11,1,1,1,1,27,5,6,1,0,0,1,0,0,0.018867924528301883,0,0,6,10,6,0.6811731315042574,0,0,6,6,3,0.682051282051282,0,0.5930232558139535,1.0,0.3117569352708058,2
1,12,1,11,1,3,1,13,14,5,7,0,0,0,1,0,0,0.3962264150943396,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.9186046511627907,0.7999999999999999,0.0,0
1,1,2,14,1,1,1,1,3,5,4,0,0,0,1,0,0,0.037735849056603765,0,0,5,5,5,0.6887417218543046,0,0,5,5,5,0.7107692307692307,0,0.2093023255813954,0.0,0.12417437252311753,2
1,1,1,11,1,1,1,1,27,10,10,0,0,0,1,0,1,0.07547169811320753,0,0,6,9,5,0.5827814569536424,0,0,6,8,5,0.6461538461538461,0,0.9186046511627907,0.7999999999999999,0.0,2
1,1,1,9,1,1,1,22,1,10,11,0,0,0,1,0,0,0.07547169811320753,0,0,5,12,3,0.6357615894039735,0,0,5,12,1,0.8076923076923076,3,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
1,1,1,10,1,1,1,23,27,10,10,0,0,0,1,0,1,0.09433962264150941,0,0,6,6,5,0.6675496688741722,0,0,6,6,6,0.7,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
1,1,1,16,1,1,1,13,14,6,8,0,0,0,1,0,1,0.018867924528301883,0,0,6,8,5,0.7099337748344371,0,0,6,7,6,0.7089743589743589,0,0.2093023255813954,0.0,0.12417437252311753,2
1,8,2,10,1,1,1,22,27,4,10,0,1,0,1,0,1,0.018867924528301883,0,0,6,9,6,0.6004415011037528,0,0,6,9,6,0.623076923076923,0,0.9186046511627907,0.7999999999999999,0.0,2
1,1,1,8,1,1,1,13,1,10,10,1,0,0,0,0,0,0.15094339622641512,0,0,5,14,4,0.7152317880794702,2,0,5,10,4,0.7673076923076922,0,0.2093023255813954,0.0,0.12417437252311753,0
1,12,1,6,1,12,1,13,14,10,8,0,0,1,0,0,0,0.13207547169811323,0,2,6,11,3,0.6225165562913907,0,1,6,14,3,0.5564102564102564,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
1,1,3,12,1,1,1,3,1,5,5,1,0,0,1,0,0,0.037735849056603765,0,0,7,10,6,0.6607379375591296,0,0,7,8,7,0.6172115384615384,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,1
1,7,1,2,1,1,1,3,3,4,4,1,0,0,1,0,0,0.13207547169811323,0,11,17,19,11,0.6839253461770017,0,9,13,15,9,0.7299145299145299,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,1
1,1,2,9,1,1,1,22,14,6,6,1,0,0,1,0,1,0.05660377358490565,0,0,5,5,5,0.614569536423841,0,0,5,5,5,0.7323076923076922,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,12,1,9,1,1,1,22,1,10,2,0,0,0,0,0,0,0.15094339622641512,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
1,1,1,9,1,1,1,23,14,10,11,0,0,0,1,0,1,0.05660377358490565,0,5,10,13,9,0.6834437086092715,0,4,10,12,10,0.6657342657342656,0,0.15116279069767458,0.4888888888888888,1.0,2
1,4,1,12,1,3,1,13,28,6,4,0,0,0,1,0,0,0.1132075471698113,0,0,8,8,8,0.7003973509933775,0,0,8,8,8,0.7118461538461538,0,0.2093023255813954,0.0,0.12417437252311753,2
1,8,3,12,1,1,1,13,27,8,7,1,0,0,1,0,1,0.037735849056603765,0,0,8,8,7,0.6967644276253547,0,0,8,8,7,0.7081538461538461,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
1,15,1,4,1,14,1,22,27,10,11,0,0,1,0,0,0,0.22641509433962265,0,0,6,13,3,0.6754966887417219,0,0,6,8,3,0.6102564102564102,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,1,3,11,1,1,1,13,27,5,8,1,0,0,1,0,0,0.07547169811320753,0,0,6,8,6,0.6004415011037528,0,0,6,8,4,0.6596153846153846,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,1,1,14,1,1,1,13,1,10,9,1,0,0,1,0,1,0.018867924528301883,0,0,6,10,6,0.7019867549668874,0,0,6,13,5,0.7615384615384615,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,1,3,5,1,1,1,13,28,10,10,1,0,0,1,0,0,0.037735849056603765,0,0,6,7,5,0.656953642384106,0,0,6,6,5,0.6676923076923077,0,0.2093023255813954,0.0,0.12417437252311753,1
